Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
346	3	3	3	0.0	0.3901006281375885	0.804818587336908	0	0	0	1	1	1.89	0	1	1	12.0	5.0	14.0	5.0	17.0	19.0	77.6618	6.0	465.97076	25.887264	0.025887266	130.34019470214844	1	0	0	0	0	0	0	0	0	0	0	M.P. Korstanje	0	3828	24/07/19-28/01/09	0	0	0	0	0	0	0	0	1484.json	Undecided
225	3,3	3,3	3,3	0.0,0.0	0.45816442370414734,0.8440355658531189	0.821439642636498,0.8914880705563732	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,1	1,1	12.0,11.0	4.0,3.0	14.0,13.0	4.0,3.0	16.0,14.0	18.0,16.0	72.0,60.91768	6.0,5.5	432.0,335.04724	24.0,18.613735	0.024,0.020305892	130.7338104248047,131.60296630859375	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,22	3949,3971	21/11/19-28/01/09,13/12/19-28/01/09	0,1	0,2	0,11	0,67	0,62	0,0	0,0	0,0	208.json	Undecided
346	14,14,15	12,12,13	12,12,13	0.0,0.0,0.0	0.0586123950779438,0.0586123950779438,0.03203335404396057	0.0054586913840514745,0.005491427257277617,6.88834599061694E-4	3,3,4	4,4,4	7,7,8	4,4,4	4,4,4	3.32,3.32,3.29	2,2,2	5,5,5	3,3,3	26.0,26.0,26.0	7.0,7.0,11.0	62.0,62.0,70.0	16.0,16.0,20.0	33.0,33.0,37.0	78.0,78.0,90.0	393.46274,393.46274,468.85083	29.714287,29.714287,23.636364	11691.465,11691.465,11081.929	649.5258,649.5258,615.6627	0.13115424,0.13115424,0.15628362	98.75458526611328,98.75458526611328,96.54634094238281	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	1,1,2	1,1,1	1,1,1	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,2,46	3828,3830,3874	24/07/19-28/01/09,26/07/19-28/01/09,08/09/19-28/01/09	0,1,2	0,2,3	0,1,82	0,3,18	0,3,18	0,0,0	0,0,0	0,0,0	1516.json	Undecided
269	3,3	3,3	3,3	0.0,0.0	0.43230849504470825,0.5164296627044678	0.8637597770509111,0.8826425793732917	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,1	1,1	10.0,10.0	3.0,3.0	13.0,13.0	4.0,4.0	13.0,13.0	17.0,17.0	62.907475,62.907475	6.666667,6.666667	419.38318,419.38318	23.299065,23.299065	0.020969158,0.020969158	131.43582153320312,131.43582153320312	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Anton Deriabin,M.P. Korstanje	0,9	3905,3914	09/10/19-28/01/09,18/10/19-28/01/09	0,2	0,4	0,20	0,37	0,33	0,0	0,1	0,1	403.json	Undecided
225	3	3	3	0.0	0.5909742712974548	0.8432893184025001	0	0	0	1	1	1.89	0	1	1	11.0	2.0	13.0	3.0	13.0	16.0	59.207035	8.25	488.45804	27.136559	0.019735679	131.75106811523438	0	0	0	1	0	0	0	1	0	0	0	M.P. Korstanje	0	3949	21/11/19-28/01/09	0	0	0	0	0	0	0	0	492.json	Undecided
329	3,3	3,3	3,3	0.0,0.0	0.004808438941836357,0.004982354119420052	0.2912714381105993,0.34752903127271056	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	5,5	4,4	15.0,15.0	4.0,3.0	26.0,26.0	6.0,5.0	19.0,18.0	32.0,31.0	135.93369,129.26768	11.25,12.5	1529.2539,1615.8461	84.95855,89.769226	0.045311227,0.04308923	127.42921447753906,127.690673828125	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Tim te Beek,M.P. Korstanje	0,34	3845,3879	10/08/19-28/01/09,13/09/19-28/01/09	0,1	0,2	0,5	0,23	0,15	0,0	0,0	0,0	993.json	Undecided
1293	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	0.5,0.5,0.5,0.5,0.5	0.9858646988868713,0.9968656897544861,0.9968656897544861,0.9968656897544861,0.9965216517448425	0.8345564525449845,0.94573536854495,0.94573536854495,0.94573536854495,0.9400065459248045	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	12.0,8.0,8.0,8.0,8.0	3.0,2.0,2.0,2.0,2.0	13.0,9.0,9.0,9.0,9.0	3.0,2.0,2.0,2.0,2.0	15.0,10.0,10.0,10.0,10.0	16.0,11.0,11.0,11.0,11.0	62.51025,36.541206,36.541206,36.541206,36.541206	6.0,4.0,4.0,4.0,4.0	375.0615,146.16483,146.16483,146.16483,146.16483	20.83675,8.120268,8.120268,8.120268,8.120268	0.02083675,0.012180402,0.012180402,0.012180402,0.012180402	138.03729248046875,140.82913208007812,140.82913208007812,140.82913208007812,140.82913208007812	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Björn Rasmusson,M.P. Korstanje,M.P. Korstanje,mpkorstanje,M.P. Korstanje	0,614,616,620,1011	2881,3495,3497,3501,3892	18/12/16-28/01/09,25/08/18-28/01/09,27/08/18-28/01/09,31/08/18-28/01/09,26/09/19-28/01/09	0,1,0,0,1	0,2,0,0,2	0,34,0,0,17	0,20,63,259,11	0,20,17,39,11	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1158.json	Bad
203	3	3	3	0.0	0.8797896504402161	0.9645717654106296	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	M.P. Korstanje	0	3971	13/12/19-28/01/09	0	0	0	0	0	0	0	0	232.json	Undecided
483	3,3	3,3	3,3	0.0,0.0	0.010739888064563274,0.003716033650562167	0.6126497805657993,0.41344675695748984	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,1	1,1	13.0,16.0	5.0,5.0	17.0,20.0	7.0,7.0	18.0,21.0	24.0,27.0	100.0782,118.59257	9.099999,11.2	910.71155,1328.2367	50.595085,73.790924	0.0333594,0.039530855	129.0215301513672,128.1388702392578	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	0,0	0,0	0,0	mpkorstanje,M.P. Korstanje	0,254	3691,3945	08/03/19-28/01/09,17/11/19-28/01/09	0,1	0,2	0,37	0,106	0,102	0,0	0,1	0,1	1437.json	Undecided
269	3	3	3	0.0	0.6290769577026367	0.938485911690001	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	Anton Deriabin	0	3905	09/10/19-28/01/09	0	0	0	0	0	0	0	0	385.json	Undecided
72	5,6	5,6	5,6	0.0,0.0	0.0,0.0	0.009170349824710248,3.1819437411460973E-4	0,0	0,0	0,0	1,1	1,1	1.96,1.89	0,0	8,12	7,8	22.0,24.0	5.0,5.0	46.0,64.0	11.0,15.0	27.0,29.0	57.0,79.0	271.0286,383.78052	24.2,36.0	6558.892,13816.099	364.3829,767.56104	0.090342864,0.12792684	115.56553649902344,110.80313110351562	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,7	4102,4109	23/04/20-28/01/09,30/04/20-28/01/09	0,1	0,1	0,100	0,70	0,67	0,0	0,0	0,0	758.json	Undecided
295	3,3	3,3	3,3	0.0,0.0	0.6199424862861633,0.8957158327102661	0.9167599627586812,0.9589950161941343	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,0	1,0	10.0,9.0	2.0,2.0	13.0,10.0	2.0,2.0	12.0,11.0	15.0,12.0	53.77444,41.51318	5.0,4.5	268.8722,186.80931	14.937344,10.378295	0.017924814,0.013837727	132.25152587890625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,9	3879,3888	13/09/19-28/01/09,22/09/19-28/01/09	0,1	0,2	0,14	0,85	0,84	0,0	0,1	0,1	551.json	Undecided
322	3	3	3	0.0	0.1836632937192917	0.7291042260129239	0	0	0	1	1	1.89	0	2	2	13.0	3.0	18.0	4.0	16.0	22.0	88.0	8.666667	762.6667	42.370373	0.029333333	129.69032287597656	1	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3852	17/08/19-28/01/09	0	0	0	0	0	0	0	0	938.json	Undecided
2795	5,5	5,5	5,5	0.0,0.0	0.020125994458794594,0.020125994458794594	0.4080881812935081,0.4080881812935081	0,0	0,0	0,0	1,1	1,1	1.96,1.96	0,0	3,3	1,1	11.0,11.0	6.0,6.0	26.0,26.0	10.0,10.0	17.0,17.0	36.0,36.0	147.14867,147.14867	9.166666,9.166666	1348.8627,1348.8627	74.93681,74.93681	0.049049556,0.049049556	118.7416000366211,118.7416000366211	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	tsu,mpkorstanje	0,2122	1379,3501	07/11/12-28/01/09,31/08/18-28/01/09	0,0	0,0	0,0	0,25	0,0	0,0	0,0	0,0	281.json	Good
349	20,19,19,29,26	17,16,16,25,22	17,16,16,25,22	0.0,0.0,0.0,0.0,0.0	0.10396450012922287,0.07128048688173294,0.015776323154568672,4.0853957762010396E-4,0.001098992652259767	1.2392281447433231E-5,0.004709438144670325,0.002060922373792177,4.008469662953632E-6,2.3228033695357833E-5	6,5,5,8,8	4,3,3,8,7	10,8,8,16,15	5,5,5,8,7	5,5,5,8,7	2.99,3.0,3.0,2.99,3.11	2,2,2,2,2	4,7,7,12,11	3,4,4,4,4	29.0,25.0,26.0,29.0,28.0	13.0,9.0,9.0,10.0,9.0	92.0,76.0,77.0,121.0,109.0	29.0,15.0,18.0,30.0,27.0	42.0,34.0,35.0,39.0,37.0	121.0,91.0,95.0,151.0,136.0	652.4704,462.95914,487.2819,798.09576,708.4857	32.346153,20.833332,26.0,43.5,42.0	21104.908,9644.981,12669.329,34717.164,29756.4	1172.4949,535.8323,703.8516,1928.7313,1653.1333	0.21749014,0.15431972,0.16242729,0.26603192,0.2361619	90.25196075439453,93.01834106445312,92.75208282470703,82.2666244506836,85.18683624267578	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	4,3,3,3,3	0,0,0,2,1	0,0,0,1,1	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,Anton Deriabin	0,0,3,6,40	3825,3825,3828,3831,3865	21/07/19-28/01/09,21/07/19-28/01/09,24/07/19-28/01/09,27/07/19-28/01/09,30/08/19-28/01/09	0,4,4,15,0	0,9,8,20,3	0,144,25,436,115	0,12,28,2,42	0,12,28,2,42	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1496.json	Ugly
3074	7,7,7,7	7,7,7,7	7,7,7,7	0.0,0.0,0.0,0.0	0.1620873063802719,0.1620873063802719,0.1620873063802719,0.07660374790430069	0.38508969727828163,0.38508969727828163,0.38508969727828163,0.18786207915459258	0,0,0,0	0,0,0,0	0,0,0,0	3,3,3,3	3,3,3,3	4.12,4.12,4.12,4.12	2,2,2,2	3,3,3,3	3,3,3,3	19.0,19.0,19.0,19.0	4.0,4.0,4.0,4.0	33.0,33.0,33.0,39.0	7.0,7.0,7.0,7.0	23.0,23.0,23.0,23.0	40.0,40.0,40.0,46.0	180.94247,180.94247,180.94247,208.08385	16.625,16.625,16.625,16.625	3008.1687,3008.1687,3008.1687,3459.394	167.12048,167.12048,167.12048,192.18855	0.06031416,0.06031416,0.06031416,0.069361284	111.75572204589844,111.75572204589844,111.75572204589844,111.02896118164062	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2,2,2,2	0,0,0,0	0,0,0,0	Matt Nathan,mpkorstanje,mpkorstanje,M.P. Korstanje	0,2401,2690,2899	1100,3501,3790,3999	02/02/12-28/01/09,31/08/18-28/01/09,16/06/19-28/01/09,10/01/20-28/01/09	0,0,0,2	0,0,0,4	0,0,0,6	0,5,5,24	0,1,0,24	0,0,0,0	0,0,0,0	0,0,0,1	1447.json	Bad
372	6	6	6	0.0	0.06790431588888168	0.11607071910468901	0	0	0	1	1	1.89	0	2	2	19.0	5.0	37.0	8.0	24.0	45.0	206.3233	15.2	3136.1143	174.22858	0.06877443	114.03038787841797	0	0	0	1	1	0	0	0	2	0	0	M.P. Korstanje	0	3802	28/06/19-28/01/09	0	0	0	0	0	0	0	0	1272.json	Undecided
1293	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.21996627748012543,0.21996627748012543,0.8578718900680542,0.8578718900680542,0.8578718900680542,0.880276083946228,0.8621408343315125	0.6543146716712349,0.6543146716712349,0.9051266437544772,0.9051266437544772,0.9051266437544772,0.7970544207207549,0.7936802611048821	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	14.0,14.0,10.0,10.0,10.0,12.0,12.0	3.0,3.0,2.0,2.0,2.0,2.0,2.0	17.0,17.0,12.0,12.0,12.0,14.0,14.0	5.0,5.0,3.0,3.0,3.0,3.0,3.0	17.0,17.0,12.0,12.0,12.0,14.0,14.0	22.0,22.0,15.0,15.0,15.0,17.0,17.0	89.92419,89.92419,53.77444,53.77444,53.77444,64.72504,64.72504	11.666666,11.666666,7.5,7.5,7.5,9.0,9.0	1049.1155,1049.1155,403.30832,403.30832,403.30832,582.5253,582.5253	58.284195,58.284195,22.406017,22.406017,22.406017,32.36252,32.36252	0.029974729,0.029974729,0.017924814,0.017924814,0.017924814,0.021575011,0.021575011	129.57785034179688,129.57785034179688,132.25152587890625,132.25152587890625,132.25152587890625,131.28770446777344,131.28770446777344	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Björn Rasmusson,Aniket,M.P. Korstanje,M.P. Korstanje,mpkorstanje,M.P. Korstanje,M.P. Korstanje	0,493,614,616,620,1007,1011	2881,3374,3495,3497,3501,3888,3892	18/12/16-28/01/09,26/04/18-28/01/09,25/08/18-28/01/09,27/08/18-28/01/09,31/08/18-28/01/09,22/09/19-28/01/09,26/09/19-28/01/09	0,0,2,0,0,1,2	0,0,4,0,0,2,4	0,0,44,0,0,41,23	0,49,20,63,259,85,11	0,39,20,17,39,84,11	0,0,0,0,0,0,0	0,0,0,0,0,1,0	0,0,0,0,0,1,0	1162.json	Ugly
175	8,8	8,8	8,8	0.0,0.0	0.3331698775291443,0.3331698775291443	0.8482476717373508,0.8482476717373508	2,2	1,1	3,3	3,3	3,3	3.87,3.87	2,2	1,1	1,1	13.0,13.0	6.0,6.0	25.0,25.0	9.0,9.0	19.0,19.0	34.0,34.0	144.42953,144.42953	9.75,9.75	1408.188,1408.188	78.232666,78.232666	0.04814318,0.04814318	110.7645263671875,110.7645263671875	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,15	3999,4014	10/01/20-28/01/09,25/01/20-28/01/09	0,1	0,2	0,18	0,4	0,4	0,0	0,1	0,1	409.json	Undecided
260	3	3	3	0.0	0.009266763925552368	0.9077690703971574	0	0	0	1	1	1.89	0	0	0	11.0	1.0	12.0	1.0	12.0	13.0	46.604515	5.5	256.32483	14.240269	0.015534839	132.9956512451172	0	0	0	1	0	0	0	0	0	0	0	M.P. Korstanje	0	3914	18/10/19-28/01/09	0	0	0	0	0	0	0	0	438.json	Undecided
286	3	3	3	0.0	0.9011715650558472	0.9609237277091964	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	M.P. Korstanje	0	3888	22/09/19-28/01/09	0	0	0	0	0	0	0	0	887.json	Undecided
3175	6,6,6,6,6,6,6,11	6,6,6,6,6,6,6,11	6,6,6,6,6,6,6,11	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.043997518718242645,0.043997518718242645,0.043997518718242645,0.19889383018016815,0.20709694921970367,0.20709694921970367,0.20709694921970367,0.10187127441167831	0.44138955974733934,0.44138955974733934,0.44138955974733934,0.6523590235537815,0.7607592577229807,0.7607592577229807,0.7607592577229807,0.2775114450933964	0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,2	2,2,2,2,2,2,2,3	2,2,2,2,2,2,2,3	3.27,3.27,3.27,3.27,3.27,3.27,3.27,2.67	1,1,1,1,1,1,1,1	3,3,3,3,3,3,3,5	3,3,3,3,3,3,3,4	16.0,16.0,16.0,16.0,15.0,15.0,15.0,22.0	6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0	28.0,28.0,28.0,26.0,25.0,25.0,25.0,44.0	9.0,9.0,9.0,7.0,6.0,6.0,6.0,10.0	22.0,22.0,22.0,20.0,19.0,19.0,19.0,27.0	37.0,37.0,37.0,33.0,31.0,31.0,31.0,54.0	164.99898,164.99898,164.99898,142.62363,131.68576,131.68576,131.68576,256.76392	12.0,12.0,12.0,14.0,11.25,11.25,11.25,22.0	1979.9878,1979.9878,1979.9878,1996.7307,1481.4648,1481.4648,1481.4648,5648.806	109.99932,109.99932,109.99932,110.92948,82.303604,82.303604,82.303604,313.82257	0.05499966,0.05499966,0.05499966,0.04754121,0.043895252,0.043895252,0.043895252,0.08558797	114.96261596679688,114.96261596679688,114.96261596679688,115.72040557861328,116.13532257080078,116.13532257080078,116.13532257080078,102.61367797851562	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,0,0,0,0	1,1,1,1,1,1,1,2	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Björn Rasmusson,M.P. Korstanje,Björn Rasmusson,M.P. Korstanje,mpkorstanje,M.P. Korstanje	0,713,1177,2181,2397,2415,2502,2904	999,1712,2177,3180,3396,3414,3501,3903	25/10/11-28/01/09,07/10/13-28/01/09,14/01/15-28/01/09,14/10/17-28/01/09,18/05/18-28/01/09,05/06/18-28/01/09,31/08/18-28/01/09,07/10/19-28/01/09	0,0,0,1,2,0,0,6	0,0,0,2,4,0,0,7	0,0,0,17,21,0,0,132	0,15,6,10,19,53,259,12	0,5,2,10,19,28,39,12	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	941.json	Ugly
229	3,3,11	3,3,10	3,3,10	0.0,0.0,0.0	0.5061379075050354,0.4625000059604645,0.31400883197784424	0.5247703144644399,0.540524410433191,0.022769550814383033	0,0,3	0,0,2	0,0,5	1,1,3	1,1,3	1.89,1.89,2.53	0,0,1	1,1,5	1,1,5	13.0,13.0,24.0	4.0,4.0,8.0	16.0,16.0,47.0	5.0,5.0,14.0	17.0,17.0,32.0	21.0,21.0,61.0	85.83672,85.83672,305.0	8.125,8.125,21.0	697.4234,697.4234,6405.0	38.745743,38.745743,355.83334	0.028612241,0.028612241,0.10166667	129.81976318359375,129.81976318359375,103.26249694824219	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	1,1,1	0,0,1	0,0,0	0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,0,41	3945,3945,3986	17/11/19-28/01/09,17/11/19-28/01/09,28/12/19-28/01/09	0,1,10	0,2,12	0,20,407	0,16,21	0,16,21	0,0,0	0,1,1	0,1,1	694.json	Undecided
309	3	3	3	0.0	0.5333725214004517	0.8627289479447828	0	0	0	1	1	1.89	0	1	1	12.0	3.0	15.0	4.0	15.0	19.0	74.23092	8.0	593.84735	32.99152	0.024743639	130.57513427734375	0	0	0	1	1	0	0	1	0	0	0	Anton Deriabin	0	3865	30/08/19-28/01/09	0	0	0	0	0	0	0	0	28.json	Undecided
1093	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.6305089592933655,0.6305089592933655,0.6305089592933655,0.6489331722259521,0.6298786997795105	0.8700602701874847,0.8700602701874847,0.8700602701874847,0.8780298906204883,0.8631487400007796	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	2,2,2,2,2	2,2,2,2,2	12.0,12.0,12.0,12.0,11.0	2.0,2.0,2.0,2.0,2.0	15.0,15.0,15.0,15.0,15.0	3.0,3.0,3.0,3.0,3.0	14.0,14.0,14.0,14.0,13.0	18.0,18.0,18.0,18.0,18.0	68.53239,68.53239,68.53239,68.53239,66.60792	9.0,9.0,9.0,9.0,8.25	616.7915,616.7915,616.7915,616.7915,549.5153	34.266193,34.266193,34.266193,34.266193,30.52863	0.022844128,0.022844128,0.022844128,0.022844128,0.022202639	130.99049377441406,130.99049377441406,130.99049377441406,130.99049377441406,131.1385955810547	0,0,0,0,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Björn Rasmusson,M.P. Korstanje,mpkorstanje,Yatharth Zutshi,M.P. Korstanje	0,333,420,692,759	3081,3414,3501,3773,3840	07/07/17-28/01/09,05/06/18-28/01/09,31/08/18-28/01/09,30/05/19-28/01/09,05/08/19-28/01/09	0,0,0,1,3	0,0,0,2,6	0,0,0,7,28	0,53,259,20,17	0,28,39,20,17	0,0,0,0,0	0,0,0,0,1	0,0,0,0,1	1053.json	Bad
229	10	6	10	0.0	0.012156459502875805	0.04740655115012956	0	0	0	1	1	2.8	0	4	4	22.0	11.0	39.0	16.0	33.0	55.0	277.44168	16.0	4439.067	246.61482	0.09248056	104.2149429321289	0	0	0	1	0	0	0	1	1	0	0	M.P. Korstanje	0	3945	17/11/19-28/01/09	0	0	0	0	0	0	0	0	667.json	Undecided
286	6,5	3,3	6,5	0.0,0.0	0.09180402010679245,0.043774962425231934	0.2508834853249579,0.042534781647497424	0,1	0,1	0,2	1,2	1,2	3.59,3.58	0,0	5,6	4,6	20.0,24.0	5.0,6.0	33.0,36.0	6.0,10.0	25.0,30.0	39.0,46.0	181.11038,225.71696	12.0,20.0	2173.3247,4514.3394	120.740265,250.79663	0.06037013,0.07523899	114.70814514160156,116.2868423461914	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,134	3888,4023	22/09/19-28/01/09,03/02/20-28/01/09	0,1	0,3	0,35	0,1	0,1	0,0	0,1	0,1	1108.json	Undecided
3130	15,15,15,15,15	14,14,14,14,14	14,14,14,14,14	0.0,0.0,0.0,0.0,0.0	0.021640975028276443,0.009488089010119438,0.009488089010119438,0.009488089010119438,0.010358139872550964	7.657938061638708E-4,5.300035801985048E-4,5.300035801985048E-4,5.300035801985048E-4,5.014763997191874E-4	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	2.56,2.56,2.56,2.56,2.56	1,1,1,1,1	7,8,8,8,8	7,8,8,8,8	30.0,30.0,30.0,30.0,30.0	9.0,9.0,9.0,9.0,9.0	65.0,66.0,66.0,66.0,66.0	26.0,27.0,27.0,27.0,27.0	39.0,39.0,39.0,39.0,39.0	91.0,93.0,93.0,93.0,93.0	480.97162,491.54242,491.54242,491.54242,491.54242	43.333332,45.0,45.0,45.0,45.0	20842.104,22119.408,22119.408,22119.408,22119.408	1157.8947,1228.856,1228.856,1228.856,1228.856	0.16032387,0.16384748,0.16384748,0.16384748,0.16384748	95.44306945800781,95.33001708984375,95.33001708984375,95.33001708984375,95.33001708984375	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	rmannibucau@gmail.com,Aslak Hellesøy,mpkorstanje,mpkorstanje,M.P. Korstanje	0,500,2457,2746,2844	1044,1544,3501,3790,3888	08/12/11-28/01/09,22/04/13-28/01/09,31/08/18-28/01/09,16/06/19-28/01/09,22/09/19-28/01/09	0,1,0,0,1	0,2,0,0,2	0,11,0,0,7	0,1,4,4,85	0,1,0,0,84	0,0,0,0,0	0,0,0,0,1	0,0,0,0,1	256.json	Bad
225	7,7,7	8,8,8	7,7,7	0.0,0.0,0.0	0.8749948143959045,0.880492627620697,0.8325648307800293	0.0699038099624888,0.06198882122086314,0.07846313289769544	3,3,3	3,3,3	6,6,6	3,3,3	3,3,3	2.56,2.56,2.56	0,0,0	2,2,2	1,1,1	21.0,21.0,21.0	7.0,7.0,7.0	41.0,41.0,41.0	10.0,10.0,10.0	28.0,28.0,28.0	51.0,51.0,51.0	245.1751,245.1751,245.1751	15.0,15.0,15.0	3677.6265,3677.6265,3677.6265	204.31258,204.31258,204.31258	0.08172503,0.08172503,0.08172503	110.17599487304688,110.17599487304688,110.17599487304688	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,22,160	3949,3971,4109	21/11/19-28/01/09,13/12/19-28/01/09,30/04/20-28/01/09	0,1,3	0,2,6	0,28,47	0,67,70	0,62,67	0,0,0	0,0,0	0,0,0	565.json	Undecided
